genome,M303163,M303180,M303174,M303173,M303168,M303189,M303182,M303196,M303190,M303154,M303181,M303198,M303158,M303188,M303177,M303162,M303166,M303157,M303183,M303200,M303161,M303178,M303192,M303175,M303172,M303165,M303170,M303199,M303195,M303185,M303164,M303191,M303193,M303160,M303176,M303201,M303159,M303194,M303169,M303155,M303179,M303187
D300506:bin_000004,30.842,48.928,0,0,34.451,0,10.895,24.963,40.438,0,27.876,24.447,32.595,53.128,19.495,59.329,42.662,77.844,14.454,34.951,34.024,15.013,13.963,0,14.764,54.288,34.764,18.66,48.574,20.85,43.942,14.399,61.624,0,14.827,28.567,0,48.659,32.73,23.913,58.964,31.166
D300509:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300511:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300511:bin_000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300514:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300519:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300521:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300521:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300526:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300526:bin_000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000001,0,2.014,0,0,0,0,0,0,0,0,0,0,0,0,0,3.413,0,0,0,0,2.206,0,0,0,0,0,0,0,4.183,0,2.054,0,3.037,0,0,0,0,0,0,1.932,0,1.8
GPB:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000004,4.383,6.994,0,0,6.458,0,3.817,7.208,9.812,0,4.198,7.924,8.045,9.03,5.577,13.235,4.518,12.011,4.301,5.926,4.768,2.398,3.876,0,3.573,7.457,5.16,4.015,14.783,3.785,6.613,3.484,14.378,0,1.358,7.598,0,8.352,5.195,9.671,9.11,9.557
GPB:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000009,0,0,0,0,0,0,0,1.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.133,0,0,0,0,0,0,0,0,0
GPB:bin_000010,0,2.255,0,0,0,0,0,0,1.342,0,0,1.452,1.306,1.668,0,2.087,0,1.429,0,2.242,0,0,0,0,0,3.395,0,2.072,3.234,0,1.591,0,4.019,0,0,2.334,0,0,2.043,2.783,1.529,0
GPB:bin_000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000015,6.589,6.85,0,0,7.201,0,2.45,9.264,9.972,0,4.456,7.851,5.455,8.937,4.962,18.135,12.501,10.114,2.806,9.863,8.743,3.827,3.424,0,2.416,12.881,6.679,4.82,22.476,2.304,5.792,4.031,16.594,0,1.301,7.357,0,12.894,5.1,7.254,7.189,6.577
GPB:bin_000016,3.093,4.709,0,0,4.18,0,1.603,6.168,4.515,0,2.773,4.462,2.7,4.575,2.293,6.524,4.922,5.888,2.411,4.211,5.407,2.202,1.487,0,2.034,4.145,2.268,3.184,4.46,4.233,4.275,4.391,9.266,0,1.15,6.433,0,3.731,2.48,5.074,4.917,5.753
GPB:bin_000017,5.345,3.796,0,0,4.493,0,0,3.72,4.525,0,5.682,4.642,4.162,7.058,3.875,12.2,3.472,9.019,1.509,5.453,4.86,1.744,0,0,2.503,6.415,3.738,3.871,7.991,1.388,3.794,3.303,9.156,0,0,3.887,0,6.859,3.887,6.684,6.633,5.549
GPB:bin_000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000021,3.3,22.478,0,0,4.283,0,0,10.503,9.079,0,7.384,6.112,10.027,16.743,0,71.655,19.232,8.092,4.43,18.757,4.502,4.937,5.356,0,1.985,0,51.817,41.534,114.059,11.912,14.93,4.395,20.478,0,3.637,0,0,59.236,30.516,0,50.189,2.789
GPB:bin_000022,36.604,39.521,0,0,21.274,0,9.048,31.121,37.155,1.881,19.19,33.666,28.144,62.005,20.23,69.917,29.521,67.994,12.169,37.316,27.102,12.262,12.711,0,13.783,43.492,31.63,19.673,60.983,20.569,28.739,53.16,64.211,0,7.882,32.371,0,33.119,25.929,30.292,40.127,60.085
GPB:bin_000023,9.078,12.322,2.5,0,14.548,0,5.224,19.023,16.932,0,6.34,12.611,9.429,19.978,10.491,19.645,11.131,17.929,5.235,9.966,13.457,3.903,5.376,0,5.466,17.554,7.351,9.736,27.821,5.544,11.617,4.747,24.493,0,3.435,9.945,1.168,25.28,8.089,13.334,13.994,8.076
GPB:bin_000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000025,17.91,22.971,1.757,3.773,23.419,2.39,16.378,13.333,30.194,0,23.806,31.233,16.074,36.899,14.523,46.238,15.773,51.876,8.266,38.576,14.688,7.632,12.004,1.311,12.107,48.633,29.898,20.762,80.587,4.602,23.496,11.127,49.221,0,6.258,21.16,3.281,118.128,19.942,27.36,21.556,53.556
GPB:bin_000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000031,0,11.4,0,0,5.573,0,0,0,18.372,0,0,0,0,7.615,7.979,16.685,11.18,15.366,0,0,0,0,0,0,0,11.945,0,0,16.84,0,0,0,17.851,0,0,8.856,0,0,0,0,0,0
GPB:bin_000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000033,0,0,0,0,1.461,0,0,1.803,2.801,0,1.367,2.09,0,3.302,0,1.283,0,1.35,0,1.406,1.225,0,0,0,1.322,0,0,2.615,4.199,0,0,0,2.533,0,0,1.23,0,1.662,0,1.787,1.198,0
GPB:bin_000034,2.976,3.13,0,0,2.934,0,2.12,2.373,4.099,0,2.371,3.419,3.233,4.817,0,7.444,7.457,4.299,0,3.296,3.134,1.301,1.322,0,1.332,5.26,4.056,2.355,13.406,0,2.37,1.644,7.777,0,1.004,3.317,0,6.393,2.785,3.38,3.193,3.934
GPB:bin_000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.327,0,0,0,0,0,0,0,0,2.69,0,0,0,0
GPB:bin_000054,8.017,8.083,0,0,8.091,0,2.553,8.37,10.296,0,6.108,6.765,4.761,8.091,6.696,13.885,5.16,9.851,2.619,14.582,12.536,3.445,1.853,0,3.587,11.144,4.891,4.38,14.236,6.087,4.673,7.334,14.831,0,0,8.299,0,13.843,6.776,11.526,8.53,7.288
GPB:bin_000055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000059,2.525,3.699,0,0,0,0,0,2.899,4.361,0,1.639,3.777,2.617,3.797,2.412,4.527,3.088,5.34,0,2.712,3.354,0,1.293,0,0,3.62,2.286,2.139,7.849,0,3.543,2.966,6.405,0,0,2.628,0,4.668,3.005,3.561,2.257,4.146
GPB:bin_000060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000067,8.71,12.865,1.162,0,10.505,0,3.932,21.43,13.165,0,7.892,11.351,7.567,20.922,7.496,31.25,16.275,18.24,4.879,15.904,16.743,10.567,8.355,0,4.838,26.8,11.098,11.66,43.163,5.281,16.077,10.395,27.134,0,2.324,13.82,0,26.768,7.802,12.617,19.484,9.485
GPB:bin_000069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000084,854.671,1001.813,51.041,29.126,719.6,30.107,330.474,832.822,1102.15,42.698,583.292,914.063,624.513,971.264,587.295,1504.836,682.232,1173.733,335.355,1059.313,988.4,281.969,312.979,19.848,516.686,1036.855,612.388,635.663,1659.314,359.966,707.431,499.616,1785.61,8.864,154.343,777.766,16.542,1183.594,636.873,857.27,1077.072,898.487
GPB:bin_000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000087,14.949,14.43,6.351,5.759,18.839,4.463,5.77,16.694,15.933,0,9.346,16.271,11.346,24.889,8.912,22.025,12.687,26.133,12.428,22.912,14.025,7.383,10.334,2.295,8.302,18.459,9.24,13.709,30.197,7.842,12.809,7.983,31.301,1.101,4.398,12.657,3.766,17.338,13.115,16.538,14.857,16.765
GPB:bin_000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000104,4.901,4.9,0,0,5.88,0,1.709,5.085,7.405,0,2.424,5.547,2.944,6.325,4.249,9.251,4.208,7.321,2.048,7.25,4.334,1.475,1.265,0,1.858,9.729,3.192,3.577,18.934,3.67,6.209,2.603,10.671,0,0,4.731,0,13.878,4.924,4.175,5.484,5.157
GPB:bin_000111,12.637,28.127,1.561,0,23.128,0,8.434,17.725,19.447,1.91,12.336,18.008,11.523,24.816,9.216,35.386,17.389,24.404,7.046,25.806,16.701,5.085,9.134,0,12.64,23.785,15.488,15.242,26.381,7.153,21.207,10.37,33.416,0,4.718,13.786,0,29.459,16.924,16.748,23.112,16.234
GPB:bin_000112,32.826,38.197,0,0,22.821,0,9.413,31.559,36.387,1.646,17.91,31.502,18.771,42.52,20.305,60.069,24.409,45.122,11.336,41.102,29.473,11.878,6.887,0,22.081,36.04,22.935,22.436,53.114,15.093,29.09,17.927,51.072,0,4.462,26.579,0,37.14,24.2,24.807,31.357,31.79
GPB:bin_000113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000115,2.521,4.299,2.515,2.544,5.164,1.969,1.32,4.962,5.372,0,2.396,4.047,5.393,5.716,3.968,6.959,3.397,8.371,1.918,6.518,4.583,0,2.01,0,2.202,5.092,2.419,4.028,9.22,1.452,6.796,2.293,9.183,0,1.218,3.758,1.291,7.03,1.977,4.134,7.23,7.343
GPB:bin_000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000124,3.427,6.982,0,0,3.205,0,2.156,7.934,8.514,0,4.278,7.532,4.606,8.575,4.006,9.77,6.138,9.029,2.759,7.257,6.819,2.206,1.513,0,3.139,6.338,4.468,6.3,10.827,4.057,4.433,4.626,11.971,0,1.571,5.577,0,12.453,3.729,6.791,6.162,6.531
