genome,M305503,M305392,M305364,M305409,M305461,M305387,M305497,M305393,M305401,M305491,M305495,M305478,M305391,M305395,M305500,M305492,M305460,M305498,M305485,M305501,M305462,M305370,M305399,M305373,M305380,M305494,M305480,M305465,M305468,M305476,M305467,M305479,M305394,M305369,M305504,M305473,M305371,M305463,M305482,M305389,M305402,M305368,M305405,M305388,M305471,M305472,M305367,M305483,M305383,M305408,M305378,M305375,M305486,M305379,M305386,M305466,M305484,M305403,M305372,M305400,M305382,M305365,M305499,M305377,M305398,M305470,M305397,M305496,M305488,M305475,M305490,M305381,M305507,M305406,M305410,M305407,M305404,M305469,M305374,M305384,M305506,M305489,M305505,M305477
MPB:bin_000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062,0,0,0,0,0,0,1.501,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.134,0,0,0,0
MPB:bin_000087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000090,0,0,1.634,0,0,1.04,0,1.163,2.572,2.766,1.529,1.487,0,0,0,0,0,1.867,0,2.722,4.331,3.802,0,0,0,1.725,3.895,2.78,0,3.479,0,3.253,1.674,1.275,0,2.309,0,0,0,13.482,0,2.691,0,0,0,1.219,0,4.404,1.824,0,0,2.866,0,0,0,1.598,1.596,0,1.405,0,0,0,0,0,1.67,1.486,0,0,1.27,0,1.482,0,1.891,0,0,0,1.034,0,2.964,1.804,1.302,0,0,0
MPB:bin_000091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000092,0,3.334,0,2.339,0,0,0,1.341,3.854,1.226,1.436,0,1.367,0,1.764,1.615,0,0,0,4.588,3.059,2.504,0,0,0,0,3.979,2.004,0,1.645,2.12,2.75,2.285,2.285,0,2.769,2.321,0,0,0,0,5.294,0,1.266,0,0,0,5.993,5.764,1.16,1.315,6.07,0,1.563,0,1.742,1.754,0,1.225,2.742,0,1.058,0,1.559,0,2.371,0,1.826,0,0,1.711,0,3.172,0,0,0,0,0,2.526,7.062,0,1.832,0,0
MPB:bin_000093,5.266,5.266,3.02,10.106,1.836,1.846,3.393,5.271,20.985,9.624,5.423,4.326,6.214,3.436,3.91,7.57,0,6.099,0,14.686,15.502,10.923,5.14,2.734,0,4.786,13.532,14.104,2.601,11.746,11.752,5.172,6.325,4.008,0,12.97,2.852,4.564,0,2.432,0,13.474,5.21,5.011,5.905,12.62,0,24.965,9.453,5.373,4.652,24.028,2.447,6.464,0,3.974,6.978,0,5.381,11.006,0,3.509,5.198,8.638,10.515,10.441,5.38,5.546,2.816,0,6.605,2.569,13.932,3.392,3.477,3.802,0,4.936,8.089,11.81,4.705,5.514,0,0
MPB:bin_000094,0,0,0,5.419,0,0,3.005,3.897,9.517,0,0,0,0,0,0,4.607,0,2.552,0,9.853,9.575,4.92,0,0,0,3.386,8.231,5.327,0,5.655,5.594,5.158,0,3.567,0,0,0,0,0,0,0,5.659,0,2.515,0,5.686,0,13.053,6.342,2.132,0,9.518,0,3.717,0,4.269,0,0,0,0,0,2.468,3.84,5.066,2.472,3.793,3.03,4.333,0,0,3.55,0,7.156,0,0,0,0,0,4.847,6.047,0,3.353,0,0
MPB:bin_000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000100,4.249,12.638,6.253,12.48,3.317,3.617,8.272,13.795,36.233,14.97,8.368,9.607,10.897,9.547,8.049,11.904,9.19,6.406,0,34.473,30.132,21.67,8.224,1.733,7.477,11.832,35.81,17.69,5.129,21.146,17.225,18.502,16.963,11.766,0,19.407,6.464,5.226,0,6.378,0,22.211,7.085,7.708,9.371,15.53,0,39.666,28.255,6.167,11.798,34.908,3.909,11.439,2.046,11.631,12.351,0,8.166,18.945,0,9.589,7.598,14.286,6.315,12.812,8.008,12.661,4.622,0,13.408,2.836,23.145,6.884,4.506,5.358,4.115,7.333,15.019,23.907,7.714,9.635,0,0
MPB:bin_000103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.318,0,0,0,0
MPB:bin_000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.128,0,2.128,0,0,0,0,0,1.443,0,0,0,0,0,2.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000109,0,0,0,2.942,0,0,0,0,4.969,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.323,0,0,0,0,0,3.068,0,0,0,0,0,6.13,0,0,0,5.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.207,0,0,0,0,0,2.287,3.662,0,0,0,0
MPB:bin_000110,0,2.791,0,5.21,0,2.874,3.673,4.742,20.918,9.182,1.878,3.175,1.983,4.939,0,6.605,2.918,0,0,5.215,8.53,9.534,0,0,0,11.464,10.252,4.979,0,4.031,3.414,7.027,2.181,3.428,0,10.237,0,0,0,0,0,3.371,0,2.636,0,4.578,0,10.471,29.795,0,2.065,14.023,7.999,3.374,0,0,5.432,0,0,3.597,0,0,2.153,0,1.992,0,1.664,4.386,3.529,0,3.242,0,3.389,2.717,3.23,0,1.15,0,2.268,5.594,3.001,4.729,0,0
MPB:bin_000111,0,0,0,0,0,0,0,0,1.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.676,0,0,0,0,0,2.217,2.138,0,0,1.663,0,0,0,0,0,0,0,0,0,0,0,0,0,1.112,0,0,0,0,0,0,0,0,0,0,0,0,0,1.649,0,0,0,0
MPB:bin_000113,0,0,0,0,0,0,0,0,1.249,0,0,0,0,0,0,0,0,0,0,0,0,1.466,0,0,0,0,0,0,0,0,0,0,0,0,0,1.705,0,0,0,0,0,1.821,0,0,0,0,0,1.793,0,0,0,1.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000115,0,4.645,1.705,4.062,0,0,0,4.155,9.786,3.093,2.136,1.373,2.248,1.769,1.894,0,1.89,0,0,6.656,4.872,6.58,2.976,0,2.338,2.268,9.907,2.659,0,3.799,3.93,3.616,5.024,2.372,0,5.792,3.586,0,0,0,0,7.863,1.948,0,1.635,4.268,0,8.238,8.538,1.533,2.392,14.901,0,3.886,0,3.153,2.878,0,1.95,4.714,0,1.489,0,3.687,2.133,4.792,2.729,1.634,0,0,2.636,1.374,5.028,0,0,1.178,0,0,6.462,7.663,1.564,2.686,0,0
MPB:bin_000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000120,0,1.908,0,1.687,0,0,0,4.629,4.928,1.301,0,0,0,0,1.189,1.65,0,0,0,3.252,1.998,3.014,0,0,0,2.697,3.609,1.301,0,0,7.041,1.308,1.522,1.615,0,3.238,0,0,0,0,0,2.644,0,0,0,1.388,0,4.142,2.342,0,0,6.976,0,0,0,0,1.556,0,0,2.256,0,0,0,3.077,0,4.915,0,0,0,0,1.2,0,2.612,0,0,0,0,0,1.844,2.355,0,0,0,0
MPB:bin_000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000123,0,0,0,0,0,0,1.222,0,2.557,0,0,0,0,0,2.254,0,0,0,0,0,1.379,3.75,1.59,1.863,0,0,1.705,0,0,2.355,1.674,1.971,0,0,0,0,1.973,0,0,0,0,0,0,0,0,0,0,1.684,1.309,1.346,1.907,2.968,0,0,0,1.42,0,0,1.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,1.321,1.22,0,0,0,0
MPB:bin_000125,0,6.576,0,3.098,10.824,1.403,6.091,2.133,7.903,7.505,7.228,0,8.169,3.02,1.733,10.457,1.713,2.31,0,10.113,8.319,4.257,3.601,0,4.818,8.24,8.074,5.773,0,7.87,9.752,4.135,10.17,2.06,0,6.995,2.632,0,0,0,0,7.257,2.048,6.622,3.271,2.638,0,12.479,7.303,2.445,2.981,14.529,1.571,2.348,0,1.562,3.877,0,2.41,4.38,0,1.994,2.007,0,2.949,4.142,5.086,6.219,1.359,0,9.38,0,11.775,2.564,4.061,4.492,1.715,2.071,8.25,4.3,2.096,4.053,0,0
MPB:bin_000127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000129,0,1.172,0,0,0,0,0,0,1.909,0,0,0,0,0,0,0,0,0,0,0,0,1.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,2.456,1.418,0,0,1.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0
MPB:bin_000130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000131,0,2.457,0,7.788,2.225,0,0,5.771,6.959,0,4.573,4.737,2.603,2.025,3.714,6.509,4.133,2.993,1.438,21.239,13.562,22.335,4.827,2.004,2.922,2.399,13.38,3.354,0,2.744,4.803,16.28,3.803,6.147,0,3.16,11.965,0,0,11.324,0,7.159,4.645,3.59,5.976,5.272,0,12.042,12.073,6.221,3.397,12.95,0,5.349,0,2.194,3.073,0,2.547,12.983,1.737,4.268,2.943,0,1.579,5.136,3.968,3.376,0,0,5.025,3.883,7.104,0,2.48,2.443,1.085,1.626,3.813,7.473,1.225,5.291,0,0
MPB:bin_000132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000133,0,2.282,0,3.139,0,0,0,0,6.779,0,0,0,0,0,0,0,0,0,0,4.804,3.956,0,0,0,0,0,5.023,0,0,2.58,2.965,0,2.664,0,0,2.802,0,1.878,0,0,0,2.992,0,0,0,2.314,0,7.386,0,0,2.152,4.264,0,0,0,0,3.483,0,0,0,0,1.594,0,2.274,1.702,3.135,0,0,0,0,2.206,0,4.121,0,0,0,0,0,3.077,2.479,0,0,0,0
MPB:bin_000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000136,0,2.512,0,0,0,0,0,0,4.705,0,0,0,0,0,0,0,0,0,0,0,3.433,3.452,0,0,0,0,4.289,0,0,2.686,3.124,4.231,2.836,0,0,2.997,0,0,0,0,0,3.46,0,0,0,2.412,0,5.546,4.293,0,2.247,5.824,0,0,0,0,0,0,1.899,2.768,0,0,0,0,0,0,0,0,0,0,0,0,3.217,0,0,0,0,0,2.451,3.634,0,0,0,0
MPB:bin_000137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000138,0,0,0,5.086,0,0,0,0,5.622,0,0,2.416,0,0,0,0,0,0,0,5.876,0,3.373,0,0,0,0,0,0,0,3.99,4.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,4.744,0,2.433,0,0,0,0,0,0,0,0,3.658,0,0,0,0,0,2.839,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,2.147,2.521,0,0
MPB:bin_000140,0,2.307,0,0,0,0,0,1.953,4.508,0,0,0,0,0,0,0,0,0,0,5.168,3.142,3.202,0,0,0,0,5.502,2.507,0,2.581,2.482,2.42,2.375,0,0,3.177,0,0,0,0,0,4.91,0,0,0,0,0,5.089,5.017,0,0,6.481,0,0,0,0,2.028,0,2.048,2.451,0,0,0,2.271,0,2.077,0,0,0,0,1.804,0,2.823,0,0,0,0,0,2.617,5.409,0,0,0,0
MPB:bin_000141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000143,0,3.138,0,3.536,0,0,2.033,4.293,3.952,3.102,2.359,2.992,2.277,0,3.269,0,0,2.009,0,6.996,6.817,2.958,0,0,0,0,6.926,4.808,0,2.414,6.943,4.709,2.18,1.897,0,2.942,0,2.385,0,0,0,6.697,1.501,0,3.903,4.522,0,8.416,6.018,1.383,1.857,6.028,0,1.676,0,2.984,2.262,0,1.573,5.285,0,1.484,1.669,1.904,0,3.167,0,2.519,0,0,4.069,0,8.401,0,0,0,0,2.629,1.988,1.814,1.949,3.998,0,0
MPB:bin_000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000149,0,1.986,0,2.007,1.488,0,2.981,3.577,5.55,4.117,0,0,3.253,0,1.845,0,3.557,1.77,0,6.062,7.915,3.752,3.113,0,1.108,2.082,6.029,4.069,0,8.023,5.689,2.66,4.654,2.541,0,5.17,0,2.783,0,0,0,2.433,0,2.052,3.676,4.469,0,12.975,2.729,1.3,3.067,3.562,0,0,0,2.013,2.091,0,0,0,0,0,3.476,2.632,0,4.058,1.443,2.995,1.613,0,3.521,0,6.652,0,0,0,0,1.56,1.598,2.061,2.253,2.199,0,0
MPB:bin_000150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000152,1.8,5.025,0,5.335,2.047,1.748,4.1,5.489,10.8,4.93,2.806,3.42,3.4,1.843,2.324,4.726,2.464,2.573,0,12.34,12.415,3.944,2.789,0,0,4.486,10.788,6.008,2.553,6.341,7.608,7.153,4.481,4.134,0,7.197,0,2.333,0,1.602,0,5.879,1.975,1.947,5.093,6.141,0,12.989,6.854,1.979,3.821,9.237,2.092,3.446,0,3.553,4.369,0,1.638,5.011,0,2.725,3.578,4.121,1.756,4.818,3.118,5.27,1.726,0,4.517,0,10.947,0,1.658,1.932,0,3.813,3.852,6.369,3.503,4.975,0,0
MPB:bin_000153,0,0,0,0,0,0,4.142,3.196,9.242,1.877,0,3.05,0,0,0,0,0,0,0,0,4.931,2.171,0,0,0,0,3.209,0,0,44.689,0,0,0,2.232,0,0,0,0,0,0,0,0,10.619,4.755,0,0,0,21.304,2.071,0,2.071,2.542,0,0,0,0,2.283,0,0,0,0,0,2.205,2.645,31.97,0,0,2.512,0,0,0,0,3.827,0,0,4.528,0,0,3.677,0,3.621,3.39,0,0
MPB:bin_000155,0,1.435,0,1.948,0,0,0,2.335,3.121,0,0,0,0,0,0,0,0,0,0,3.701,3.036,2.49,0,0,0,0,2.846,0,0,2.44,2.012,1.746,1.633,0,0,1.598,0,0,0,0,0,3.367,0,0,0,0,0,3.889,3.817,0,0,3.856,0,0,0,0,1.573,0,0,1.723,0,0,0,0,0,2.026,0,0,0,0,0,0,3.129,0,0,0,0,0,1.988,3.605,0,0,0,0
MPB:bin_000156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000162,0,3.97,0,4.244,0,1.432,2.283,4.335,7.55,3.981,0,2.269,3.318,0,2.255,0,0,0,0,7.728,8.596,0,3.193,0,0,2.387,7.156,4.394,0,4.877,4.948,4.43,3.201,3.06,0,8.019,0,2.337,0,0,0,5.086,1.669,2.214,3.41,4.684,0,14.639,5.067,1.575,3.889,6.65,1.824,2.36,0,2.967,4.793,0,0,4.225,0,2.835,2.078,2.475,0,4.301,0,3.076,0,0,4.637,0,7.52,0,0,0,1.255,2.736,3.905,4.443,2.318,4.674,0,0
MPB:bin_000163,0,6.501,1.756,5.697,0,0,1.627,3.835,9.761,2.813,2.338,2.248,2.376,1.499,2.339,0,1.987,1.254,0,9.174,8.094,6.324,1.978,0,0,1.345,10.642,4.342,0,3.821,7.765,6.256,6.046,3.447,0,7.536,1.304,0,0,0,0,12.381,2.228,1.686,3.922,3.928,0,11.29,13.317,3.488,3.194,13.066,0,3.05,0,2.824,5.172,0,3.831,7.524,0,2.656,1.294,2.899,0,6.904,2.594,3.771,0,0,4.374,1.408,7.053,1.869,0,1.472,0,0,6.354,14.398,1.773,3.532,0,0
MPB:bin_000165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000167,35.383,57.293,19.803,43.881,19.75,14.67,39.493,73.348,113.807,96.361,36.364,41.317,56.966,30.577,38.003,60.556,30.516,33.3,9.449,103.424,114.833,108.74,36.528,17.787,34.014,53.327,110.888,78.194,24.622,80.845,61.099,77.738,65.777,54.713,0,120.875,62.398,18.377,2.474,37.019,3.081,64.269,33.14,45.995,49.947,76.021,6.197,149.843,125.535,41.853,49.007,112.456,25.694,52.318,15.208,56.692,53.254,0.717,31.277,80.37,27.196,29.025,32.141,105.133,55.653,43.04,32.735,54.653,13.608,19.327,75.193,26.508,146.959,62.804,25.612,24.039,13.418,12.587,62.071,83.683,32.829,36.498,15.152,0
MPB:bin_000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000169,0,6.91,0,7.343,2.031,0,0,0,13.031,6.726,4.447,0,5.509,2.327,3.432,4.901,4.053,0,0,15.524,13.632,6.163,0,0,0,6.123,10.613,5.823,0,8.511,6.786,9.883,5.636,6.471,0,9.822,0,3.986,0,0,0,7.142,0,0,6.817,8.528,0,14.204,8.198,0,5.507,15.147,0,0,0,5.065,7.427,0,0,7.989,0,0,0,0,0,6.628,0,5.175,2.368,0,7.621,0,11.833,0,2.805,2.808,0,0,0,9.765,0,5.088,0,0
MPB:bin_000170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000173,3.06,10.38,2.497,11.136,3.289,1.399,7.947,8.667,21.25,11.014,5.342,6.365,5.732,3.602,3.676,6.475,5.267,4.276,0,21.69,17.348,7.642,6.37,0,1.501,4.578,20.187,7.707,4.71,12.872,11.638,12.031,9.665,6.859,0,17.93,0,5.088,0,3.073,0,9.247,3.388,6.783,8.638,12.176,0,30.48,15.176,3.128,9.607,17.705,4.783,5.435,0,8.419,8.849,0,4.66,7.521,0,7.384,4.767,7.543,0,6.803,7.787,8.153,3.109,0,10.675,1.245,18.729,2.026,3.002,3.809,1.312,5.647,9.95,11.477,6.157,7.789,0,0
