genome,M302071,M302081,M302050,M302097,M302059,M302067,M302072,M302073,M302061,M302070,M302074,M302080,M302051,M302082,M302094,M302068,M302093,M302075,M302062,M302092,M302058,M302053,M302078,M302056,M302055,M302084,M302054,M302085,M302091,M302065,M302069,M302057,M302096,M302088,M302063,M302083,M302076,M302090,M302086,M302079,M302060,M302087
D300418:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300418:bin_000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300428:bin_000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300430:bin_000010,1.161,1.623,0,1.508,0,1.614,0,1.082,1.225,1.75,2.429,0,1.201,1.487,1.416,0,1.001,1.304,0,1.356,1.593,1.828,0,1.901,1.443,1.908,2.094,0.846,1.615,1.791,1.519,1.873,0,1.392,0,1.716,1.152,1.914,0,1.546,2.175,2.396
D300432:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300435:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0
D300442:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300442:bin_000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300443:bin_000002,38.512,69.239,15.81,22.062,16.583,18.842,0,28.75,26.776,43.727,41.675,0,12.476,24.512,30.689,14.5,21.686,21.458,9.903,44.49,27.339,49.632,30.122,36.999,30.469,20.922,23.756,13.933,32.538,43.672,37.253,46.356,12.815,44.683,9.939,33.698,21.928,22.716,28.106,22.83,43.366,38.993
D300443:bin_000003,2.902,1.564,0.879,1.22,1.175,2.031,0,2.641,1.421,2.101,2.144,0,1.877,2.649,1.609,1.897,1.992,1.051,0.828,3.395,2.53,1.452,1.13,2.713,2.272,2.247,2.78,0.897,1.958,2.589,2.356,2.934,1.12,3.704,0,2.537,1.463,2.455,1.587,1.537,3.569,2.44
D300444:bin_000010,5.19,4.518,3.933,2.849,3.85,4.733,0,4.018,4.685,6.641,3.889,0,1.976,3.396,4.056,2.371,3.138,3.135,1.491,5.832,4.521,6.25,5.306,6.079,6.623,3.152,5.043,2.525,4.827,5.559,4.853,5.902,1.529,5.637,2.08,4.727,4.49,3.949,4.574,2.875,6.573,4.73
D300452:bin_000016,11.998,12.993,5.239,7.24,6.226,11.487,0,11.255,10.424,14.664,12.091,0,7.151,9.439,9.817,4.69,8.269,8.07,5.109,14.41,11.912,17.291,12.567,15.576,12.412,9.991,10.786,5.329,10.769,14.178,12.416,20.347,4.573,13.983,5.348,14.019,9.275,12.652,11.362,6.679,16.888,12.452
D300458:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300462:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300472:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300474:bin_000012,90.555,33.214,47.768,22.066,44.697,47.715,0,93.035,59.52,84.89,80.366,0,11.574,67.018,23.796,17.395,23.484,88.328,9.623,68.63,44.347,92.984,62.75,100.238,89.218,64.799,40.454,26.267,49.068,55.078,42.353,98.536,24.978,80.648,9.805,39.387,44.247,14.251,81.834,27.476,97.833,50.415
D300475:bin_000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300479:bin_000001,5.481,6.335,7.895,4.548,4.58,8.337,0,5.208,4.88,9.504,8.321,0,4.585,9.272,8.274,5.599,8.327,3.326,2.462,6.614,9.548,10.169,5.73,9.366,3.41,6.91,4.006,2.632,8.157,8.628,11.508,6.292,1.867,6.636,3.954,8.212,4.905,14.371,4.928,4.716,7.823,9.704
D300479:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300481:bin_000002,2.889,7.222,0.906,1.936,1.062,3.676,0,2.894,2.465,4.201,3.032,0,1.555,2.928,3.717,1.603,2.279,1.193,0,2.574,2.901,4.572,2.603,3.083,2.972,2.015,2.722,1.183,2.548,4.053,3.28,3.875,1.08,3.05,1.554,3.917,1.9,3.947,2.392,1.427,3.842,3.976
D300482:bin_000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300491:bin_000003,15.237,15.551,8.086,6.477,6.977,8.521,0,12.068,9.628,18.231,9.952,0,9.461,7.718,9.098,6.645,7.484,9.073,3.928,13.821,10.061,13.2,9.404,11.645,12.111,9.362,10.833,6.241,10.467,14.968,11.531,15.483,4.709,11.611,3.598,12.426,10.142,8.467,11.391,5.448,16.945,10.958
D300492:bin_000003,21.201,22.811,10.894,12.457,9.033,17.377,0,19.158,17.471,25.752,21.34,0,13.889,12.916,19.972,6.955,11.101,14.676,4.317,21.326,15.452,29.746,20.264,24.549,17.109,10.763,23.239,7.342,19.396,25.47,21.799,28.92,8.707,23.018,5.308,18.14,9.684,19.824,17.083,11.171,28.528,21.176
D300493:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300499:bin_000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300500:bin_000011,192.484,238.353,105.433,110.2,102.176,133.998,3.73,145.926,108.611,185.696,142.597,0,119.656,127.823,130.242,86.612,104.595,158.988,39.791,178.046,144.774,245.398,163.916,212.771,162.633,141.838,144.922,75.904,163.164,200.342,170.763,221.697,74.217,185.251,61.887,154.665,124.008,132.898,146.422,91.534,238.826,152.967
D300506:bin_000004,3.978,4.389,2.754,0,3.565,3.64,0,2.683,2.122,4.315,2.503,0,2.312,2.782,2.757,0,1.741,2.842,0,5.643,2.58,5.363,3.217,5.023,2.443,2.811,2.472,0,3.204,4.183,3.767,3.727,0,3.335,2.309,3.607,1.71,0,2.494,2.014,4.124,3.667
D300509:bin_000001,24.947,28.213,15.995,17.53,14.534,19.048,0,21.094,17.624,29.064,18.736,0,16.63,23.172,21.506,16.942,14.194,16.944,9.247,21.557,17.329,29.14,21.723,22.165,22.072,22.158,21.097,9.549,21.693,29.742,29.801,27.803,9.822,25.473,7.566,27.52,14.867,20.461,19.697,14.159,31.663,20.913
D300511:bin_000002,78.044,113.294,47.87,58.746,46.538,95.08,1.222,69.464,72.075,104.905,93.71,0,56.029,70.777,74.526,41.456,69.714,57.52,28.628,107.758,75.966,135.451,87.752,109.697,83.987,90.995,84.73,36.959,88.439,121.108,115.728,123.809,35.503,104.361,39.346,107.149,48.185,101.7,72.061,49.669,108.338,96.303
D300511:bin_000016,1.56,1.849,0.805,1.282,1.009,2.42,0,1.455,1.74,2.472,2.944,0,0,1.601,0,0.883,1.312,0.955,1.024,1.885,1.879,3.775,2.101,1.555,1.333,1.438,3.098,0,1.141,1.884,2.351,2.75,0,2.606,0.836,2.198,1.254,2.182,1.503,1.033,3.544,2.158
D300514:bin_000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300519:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300521:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300521:bin_000006,23.259,34.655,16.778,15.248,10.297,18.174,0,17.477,22.869,29.943,31.236,0,18.245,24.894,26.542,12.544,13.684,19.107,7.372,26.164,23.653,45.498,22.116,28.161,23.292,15.642,23.172,10.695,21.288,31.41,29.581,31.903,9.306,28.78,12.64,20.531,13.774,22.778,17.019,11.753,40.263,25.207
D300526:bin_000001,47.846,48.411,22.709,17.32,21.541,28.666,0.862,41.31,29.94,55.196,33.575,0,19.432,22.299,30.325,20.826,24.068,32.108,9.384,49.453,33.583,61.768,29.141,39.882,35.753,25.517,35.567,15.279,38.137,48.534,41.762,53.364,17.359,42.999,13.414,35.288,26.154,27.547,33.117,20.214,49.624,41.179
D300526:bin_000014,209.857,201.626,105.526,80.931,103.136,82.759,3.128,165.248,162.992,218.61,144.22,0,97.325,114.717,129.021,84.475,92.901,136.927,52.165,130.887,133.124,266.173,133.044,202.517,151.404,115.855,172.592,78.555,143.043,203.826,184.234,216.907,60.183,140.926,57.846,171.603,135.729,118.841,127.086,75.001,202.716,175.598
GEXTRA:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000002,2.098,2.177,1.323,1.118,1.424,2.026,0,2.304,1.957,2.172,0.926,0,0,1.37,1.179,0,1.953,1.079,0,1.493,1.812,2.174,1.634,1.255,1.654,2.161,0.952,0,1.379,1.288,1.972,2.842,0.788,2.043,0,2.214,1.364,2.83,1.633,0.918,3.19,2.443
GEXTRA:bin_000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEXTRA:bin_000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000001,5.399,5.81,2.972,2.297,2.885,4.214,0,4.192,5.043,6.339,4.97,0,2.566,3.1,5.12,2.818,3.343,4.531,1.49,5.625,4.752,5.813,4.467,6.77,4.909,3.418,5.345,1.738,5.417,7.524,4.882,6.88,1.774,4.71,1.957,4.966,3.299,5.914,4.364,2.377,7.112,5.246
GPB:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000003,0,0,0,1.001,0,0,0,1.253,0,1.767,0,0,0,0,0,0,0,0,0,1.439,0,1.576,0,1.456,0,0,0,0,0,1.705,1.366,1.472,0,0,0,0,0,1.834,0,0,0,0
GPB:bin_000004,6.273,6.23,3.424,4.212,3.486,5.428,0,6.213,4.86,8.333,4.542,0,3.824,4.363,4.43,4.145,3.935,5.399,1.513,6.003,6.076,8.448,5.816,8.813,6.142,4.644,5.811,2.798,5.399,8.014,5.853,7.4,2.327,5.662,1.938,6.06,5.446,5.285,4.392,3.037,8.423,5.249
GPB:bin_000005,11.087,11.357,5.629,4.616,5.488,5.252,0,8.692,8.093,11.395,8.048,0,5.427,6.532,6.783,0,5.572,7.514,0,7.924,7.388,13.942,7.684,10.72,8.607,6.598,8.737,4.283,8.053,10.828,9.74,11.955,0,8.43,0,9.094,6.974,6.651,7.32,4.469,11.32,9.179
GPB:bin_000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000010,1.089,1.686,0,0.764,0,0,0,0.692,1.087,1.86,1.236,0,0.89,0,0,0,0,0,0,1.064,0.825,1.05,1.281,1.623,1.418,0.779,0.867,0,1.179,1.737,0,0.972,0,0.745,0,1.603,0.726,3.051,1.492,0,1.782,1.184
GPB:bin_000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000014,1.86,0,0,1.786,1.386,1.957,0,0,0,0,2.916,0,0,1.874,1.701,0,0,0,1.536,2.058,2.01,2.911,1.986,2.825,1.925,0,1.892,0,0,2.784,0,2.38,0,2.457,1.183,0,0,13.343,1.565,0,2.321,2.085
GPB:bin_000015,9.585,20.197,5.714,12.043,5.128,16.532,0,20.474,16.002,24.009,22.209,0,9.195,10.833,17.707,6.454,10.339,10.395,3.824,16.111,11.733,24.545,8.492,19.773,17.185,18.132,25.082,6.657,13.981,21.761,17.066,17.508,10.23,14.348,7.368,18.529,8.424,18.52,13.794,4.779,36.464,29.079
GPB:bin_000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000021,6.925,17.809,5.204,3.694,3.419,8.457,0,10.109,8.723,12.935,12.667,0,10.216,4.923,10.002,3.454,11.64,6.885,2.072,11.597,16.47,12.009,6.545,14.369,11.391,7.747,9.592,5.394,8.012,12.123,5.366,10.994,2.782,24.57,3.741,15.008,7.516,14.124,8.078,2.81,16.762,15.78
GPB:bin_000022,4.408,7.542,2.919,2.746,2.555,5.835,0,3.744,4.289,5.045,4.938,0,2.493,3.662,4.152,2.345,3.308,3.095,1.095,4.909,4.069,7.147,5.178,5.722,6.318,3.865,4.225,2.428,4.673,4.497,4.838,5.33,2.158,5.403,2.332,5.268,3.097,4.998,3.462,3.793,5.886,4.39
GPB:bin_000023,4.736,7.327,2.606,4.863,2.553,5.587,0,8.012,7.525,9.229,5.6,0,2.704,3.259,4.906,3.773,3.073,5.328,2.224,5.228,3.993,7.397,3.501,8.578,8.518,5.8,7.572,1.987,4.514,8.316,5.892,6.967,5.007,4.857,2.28,4.892,3.29,8.297,5.471,1.751,16.146,7.334
GPB:bin_000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000028,0.758,0,0.784,3.178,0.723,1.615,0,0,0,1.013,2.154,0,0,2.529,0.843,0,0,0,0.818,0.89,1.688,0,1.082,1.753,1.078,0,0.837,0,0,1.034,1.408,1.4,0,1.557,0.725,0,0.815,9.95,1.138,0.86,1.66,0
GPB:bin_000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000031,5.188,4.454,2.602,0,0,0,0,0,3.248,0,0,0,2.33,0,0,0,0,0,0,0,0,5.424,0,4.227,3.877,0,3.013,0,0,3.855,4.074,4.757,1.89,0,0,3.755,0,4.129,2.85,2.184,0,4.022
GPB:bin_000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.563,0,0,1.314,0
GPB:bin_000034,7.958,8.67,4.326,3.467,3.233,6.365,0,5.88,5.828,8.311,6.959,0,4.337,6.133,5.795,3.179,3.879,5,1.639,9.055,4.886,10.328,6.229,8.743,5.594,5.143,6.539,3.055,6.155,8.824,7.479,8.979,3.565,6.612,2.592,7.641,6.981,7.046,5.549,3.458,9.873,8.402
GPB:bin_000035,0,1.75,0,1.404,0,0,0,0,0,0,0,0,0,1.154,0,0,1.365,0,0,1.418,1.246,0,0,0,0,0,1.339,0,0,0,1.365,1.662,0,2.199,0,0,0,2.711,0,0,1.607,0
GPB:bin_000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000039,0,0,0,0,0,0,0,0,0,0.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000053,23.396,35.479,9.734,9.368,11.976,17.003,0,17.108,13.931,24.984,17.382,0,10.442,14.951,17.828,9.451,14.052,17.604,6.19,19.176,17.798,22.855,14.716,23.174,18.384,12.754,16.333,9.298,18.688,24.691,20.069,26.704,7.372,21.629,8.583,19.762,12.554,14.589,17.935,10.955,24.333,23.713
GPB:bin_000054,11.003,12.624,5.903,6.657,4.736,10.122,0,8.75,8.873,17.303,13.629,0,5.333,8.095,8.011,4.544,7.27,9.497,3.503,11.978,11.01,19.064,9.647,13.737,9.306,8.116,11.542,4.42,11.239,15.357,11.32,15.157,4.293,12.656,4.465,13.047,6.323,11.441,7.854,6.635,15.354,15.287
GPB:bin_000055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPB:bin_000058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
