genome,M303361,M303354,M303388,M303367,M303389,M303380,M303363,M303357,M303381,M303369,M303360,M303391,M303347,M303351,M303373,M303383,M303387,M303362,M303378,M303366,M303364,M303350,M303377,M303349,M303374,M303355,M303392,M303356,M303348,M303385,M303359,M303353,M303368,M303379,M303382,M303346,M303393,M303371,M303376,M303370,M303390,M303372
D300242:bin_000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.724,0,0,0,0,0,0,0,0,0,0,0,0,0,7.362,0,0,6.127,0,0
D300242:bin_000002,8.154,11.75,0,17.889,48.361,66.752,71.488,19.56,236.376,23.359,0,31.159,7.218,9.817,7.062,0,9.527,13.218,42.607,27.256,31.198,0,129.407,0,137.119,16.802,22.045,14.799,17.508,102.179,26.163,0,1.434,0,118.316,4.744,119.803,46.198,71.578,90.073,39.786,83.151
D300242:bin_000003,5.884,6.89,0,7.501,6.777,21.466,7.494,3.744,46.972,6.204,0,36.6,2.466,2.787,0,0,0,32.193,29.74,21.172,16.931,0,20.289,0,7.733,18.099,0,13.622,14.925,80.534,4.773,0,0,0,10.902,7.844,52.431,33.083,73.331,33.858,18.504,48.953
D300242:bin_000023,3.657,2.09,0,2.154,0,0,7.528,3.065,24.017,2.639,0,0,1.431,4.117,0,0,9.57,3.686,0,4.483,4.238,0,34.841,0,31.768,1.993,0,2.212,4.185,21.794,5.334,0,0,0,20.006,1.305,27.091,18.945,11.276,19.146,8.841,0
D300242:bin_000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300243:bin_000004,3.111,1.395,0,1.433,0,9.172,3.836,1.494,11.3,2.934,0,0,1.348,0,0,0,7.483,3.587,0,2.937,2.698,0,7.147,0,0,3.196,0,0,2.366,0,7.161,0,0,0,0,1.843,9.536,10.248,8.964,5.149,0,9.573
D300243:bin_000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300243:bin_000041,1.238,1.462,0,1.799,0,19.147,6.176,1.773,0,1.427,0,0,1.848,2.577,0,0,11.845,18.64,9.893,2.79,1.94,0,11.024,0,0,1.919,25.71,0,3.223,0,2.278,0,0,0,8.311,0,7.716,0,11.06,7.026,10.283,0
D300243:bin_000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300244:bin_000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300244:bin_000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300244:bin_000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.592,0,1.693,2.052,0,0,0,0,0,0,0,1.409,9.528,0,0,0,0,0,0,6.611,6.951,8.969,0,0,0
D300245:bin_000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300245:bin_000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300245:bin_000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300245:bin_000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300245:bin_000045,12.008,11.496,0,25.455,18.417,30.484,58.197,7.11,166.921,13.622,0,30.079,8.88,17.307,6.826,0,47.063,28.499,44.841,30.796,15.618,0,85.131,0,107.652,10.451,54.716,9.05,33.03,86.532,22.817,0,0,0,71.177,12.091,92.052,45.603,66.81,97.58,43.963,25.098
D300246:bin_000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207,0,0,0,5.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300246:bin_000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D300246:bin_000011,2.559,1.714,0,6.692,0,10.158,2.883,0,18.952,2.095,0,8.715,0,0,0,0,0,4.923,0,5.899,2.701,0,9.796,0,0,3.38,8.809,6.114,2.042,0,0,0,0,0,12.389,0,7.467,14.207,21.957,0,7.965,0
D300246:bin_000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.908,0,0,0,0,0,0,0,1.534,0,0,0,0,0,6.768,0,0,0,0,0
D300246:bin_000044,5.787,5.748,0,6.467,6.061,0,7.764,2.165,68.432,4.506,0,17.242,0,2.38,0,0,26.24,11.179,16.24,8.609,5.439,0,21.244,0,0,5.063,15.145,3.787,5.439,15.61,4.842,0,0,0,16.755,4.241,22.369,14.941,38.806,18.237,13.607,10.224
