genome,M304733,M304721,M304633,M304642,M304706,M304700,M304631,M304643,M304637,M304732,M304698,M304603,M304724,M304717,M304641,M304736,M304612,M304697,M304699,M304597,M304608,M304723,M304623,M304735,M304731,M304714,M304695,M304640,M304715,M304720,M304621,M304738,M304725,M304606,M304619,M304708,M304607,M304709,M304622,M304615,M304620,M304726,M304718,M304639,M304605,M304710,M304703,M304632,M304602,M304711,M304600,M304625,M304628,M304617,M304716,M304609,M304729,M304613,M304707,M304705,M304604,M304610,M304730,M304727,M304627,M304618,M304712,M304601,M304634,M304737,M304635,M304734,M304701,M304624,M304693,M304694,M304596,M304722,M304696,M304704,M304614,M304638,M304598,M304630
00:bin_000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000049,1.972,2.953,0,0,1.932,0,0,2.592,0,1.833,3.274,0,0,1.631,0,2.527,0,4.226,5.73,0,0,0,0,1.426,0,0,2.329,0,3.654,2.397,0,1.382,0,0,1.749,0,0,0,0,0,0,0,0,0,1.2,1.77,0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.712,0,0,0,0,1.621,1.945,2.724,0,0,0,0,1.57,1.662,2.707,0,3.163,0,0,2.328,1.962,0
00:bin_000052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000057,6.977,10.852,4.884,5.955,6.309,5.832,0,6.976,8.051,4.449,5.39,3.785,8.361,7.139,2.13,3.563,3.205,13.487,8.471,2.343,7.252,5.342,3.195,4.192,0,0,12,2.188,7.595,12.911,4.089,2.463,3.368,1.872,9.829,1.798,5.164,8.371,2.861,0,6.182,1.443,2.991,5.005,8.51,3.058,0,10.077,2.116,2.926,1.086,8.026,8.413,5.652,4.826,4.425,5.366,1.8,8.915,4.636,0,4.776,7.547,8.123,2.011,1.734,5.83,5.16,4.767,7.528,3.793,0,8.347,4.245,4.963,4.853,6.375,5.368,7.374,0,0,9.147,4.785,5.966
00:bin_000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000067,2.309,10.765,4.687,3.106,4.977,3.517,0,4.015,6.431,2.542,5.12,1.962,3.03,3.039,0,3.864,3.799,7.83,3.976,1.948,6.401,2.768,0,4.117,0,0,3.311,1.846,4.227,7.139,2.671,2.43,0,1.833,7.614,0,4.075,1.94,0,0,3.583,1.566,2.143,3.431,9.656,3.667,0,6.378,0,1.45,2.011,1.813,3.829,6.357,4.731,4.131,4.123,1.031,5.769,2.109,0,3.505,6.902,3.201,0,1.308,0,3.921,2.766,4.123,1.909,0,4.077,1.776,4.18,3.4,8.996,4.77,3.933,0,0,9.762,4.193,3.991
00:bin_000077,0,0,0,0,1.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000122,8.733,12.489,9.205,5.764,9.214,7.111,1.684,8.314,6.538,7.519,6.035,5.608,3.33,7.962,2.51,5.038,2.925,13.973,5.775,3.529,7.617,4.213,5.782,4.106,0,0,11.674,3.782,9.803,6.787,7.123,5.316,3.819,2.94,16.085,1.331,9.723,2.595,4.463,0,5.885,2.442,4.464,3.706,7.612,2.418,0,8.676,3.218,2.882,1.572,5.167,6.468,9.738,4.932,4.487,5.194,1.995,10.034,3.965,0,8.803,9.237,8.426,5.289,1.633,6.578,9.309,6.711,7.648,4.433,4.361,8.79,5.26,4.548,4.763,12.104,5.018,9.386,0,0,11.505,8.956,4.711
00:bin_000123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000144,0,1.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000159,2.011,0,0,0,1.258,0,0,1.818,0,0,1.934,0,2.517,0,0,0,0,1.841,0,0,3.151,0,0,0,0,0,1.956,0,0,0,2.151,0,0,0,6.245,0,0,0,0,0,2.7,0,0,2.46,0,2.859,0,3.467,0,0,0,3.847,0,0,4.21,0,0,0,1.396,0,0,1.761,2.392,5.151,0,0,0,2.656,1.764,1.194,0,0,3.149,0,1.5,1.98,4.278,4.131,5.751,0,0,3.925,0,0
00:bin_000162,1.34,4.111,3.097,2.413,1.947,0,0,1.9,2.113,2.917,1.494,1.89,2.418,2.288,0,0,1.869,4.306,3.244,0,2.718,1.962,0,1.658,0,0,3.494,1.139,0,2.055,0,1.309,2.057,1.52,2.52,0,2.546,1.939,0,0,2.915,0,0,0,1.471,1.984,0,2.605,0,0,0,0,3.761,1.388,3.465,0,2.556,0,4.019,1.264,0,2.712,3.243,1.947,0,0,1.395,3.958,2.089,3.108,0,0,3.379,1.687,0,2.125,4.019,0,1.723,0,0,3.254,3.235,1.728
00:bin_000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000167,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.578,0,0,0,0,0,0,0,0,0,0,1.358,0,0,0,1.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251,0,0,0,0,0
00:bin_000171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000181,0,1.456,0,0,0,3.356,0,0,0,0,1.803,2.05,0,1.5,0,0,0,2.85,0,0.948,0,0,0,0,0,0,1.5,0,0,2.425,0,0,0,0,1.671,0,0,0,0,0,2.174,0,0,2.327,1.453,0,0,2.689,0,0,0,0,0,1.775,1.782,0,0,0,0,0,0,4.879,2.392,0,0,1.133,0,2.087,0,0,0,0,1.69,0,1.502,1.282,3.058,1.69,0,0,0,1.654,0,0
00:bin_000184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000200,4.953,14.514,7.725,5.379,11.496,5.351,2.112,2.254,27.714,19.001,3.633,4.326,3.815,9.136,2.101,6.991,5.261,23.978,8.79,2.347,8.591,3.589,2.379,6.222,0,0.678,6.444,2.146,4.273,23.43,5.433,4.585,12.744,3.558,12.963,4.873,11.451,2.319,2.739,0,9.726,2.357,5.173,3.109,11.434,5.007,0,7.68,2.291,3.467,2.394,6.117,4.989,20.988,9.534,3.383,4.044,2.961,4.171,2.287,0,5.291,16.331,5.643,5.602,1.761,2.847,6.821,6.203,7.114,6.241,3.815,7.867,5.964,6.96,10.951,11.497,7.186,10.778,0,0,9.811,6.064,3.902
00:bin_000204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000212,20.743,47.333,31.149,19.526,35.134,19.215,1.608,26.894,31.859,24.64,21.367,12.867,20.708,37.393,6.457,15.524,15.725,55.454,18.315,13.047,29.041,18.312,12.323,10.078,0,2.336,34.888,15.988,38.476,36.651,20.108,17.171,10.019,8.071,40.243,7.437,30.948,21.795,10.562,0,20.793,6.896,14.632,10.27,24.735,10.554,0,28.144,8.916,14.74,10.396,32.899,20.58,52.961,29.661,22.677,20,6.124,35.79,18.071,0,36.554,46.369,24.856,10.302,9.648,12.277,31.903,13.159,19.242,11.8,7.717,33.155,12.001,20.792,14.582,39.242,19.396,27.244,0,0,52.92,38.177,23.249
00:bin_000217,4.356,0,0,0,4.613,1.345,0,7.874,0,6.703,5.941,0,8.321,0,0,5.235,0,1.38,3.903,0,0,0,0,3.374,0,0,5.66,0,3.507,0,0,4.26,3.099,0,0,2.382,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801,0,0,0,0,0,0,6.426,0,5.036,4.938,0,0,3.401,8.172,2.43,0,0,1.832,0,11.464,0,2.516,2.718,0,0,0,0,0,2.184,0,0,0,0,0
00:bin_000221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000232,0,3.622,0,1.625,1.242,0,0,6.155,0,0,0,0,0,0,0,0,1.213,2.822,0,0,1.924,1.974,0,2.39,0,0,5.571,0,2.689,2.123,0,0,1.372,0,3.105,0,2.135,2.181,1.443,0,0,0,0,0,0,5.803,0,2.032,0,0,1.104,2.093,0,2.389,5.689,1.966,0,0,3.985,0,0,3.199,3.921,1.45,1.591,0,0,3.241,0,1.13,0,0,3.243,0,1.86,0,2.873,0,1.548,0,0,4.805,0,0
00:bin_000238,0,1.505,0,0,1.495,0,0,0,0,0,0,0,0,1.303,0,0,0,2.381,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,1.338,0,1.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.599,0,0,0,0,1.753,0,0,2.246,1.222,0,0,0,0,0,0,1.351,0,0,1.385,0,0,0,1.686,0,0,0,0,3.154,0,0
00:bin_000241,3.069,2.521,0,2.853,2.853,2.603,0,4.822,0,2.499,1.631,0,1.568,2.339,0,2.089,0,2.159,2.314,0,0,0,0,1.306,0,0,8.111,1.373,4.975,1.672,0,1.186,0,0,3.522,0,0,2.003,0,0,0,0,0,0,1.206,0,0,0,0,1.615,0,3.077,0,0,0,0,2.128,0,5.278,2.296,0,0,2.786,3.572,1.655,0,1.264,6.117,0,3.479,0,0,2.49,0,1.37,1.437,0,0,3.512,0,0,0,2.036,0
00:bin_000243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000287,1.316,1.82,0,0,0,0,0,0,0,1.704,0,0,0,0,0,0,0,2.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.156,0,0,0,0,0,0,0,0,0,1.429,0,0,1.945,0,0,0,0,0,0,0,0,0,0,2.091,0,0,0,2.607,0,0,0,0,0,0,1.508,0,0,0,0,0,0,2.551,0,1.55,0,0,3.077,0,0
00-TM1:bin_000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000022,9.207,45.951,13.151,8.887,25.722,12.816,5.083,11.508,26.219,49.231,10.356,12.034,8.816,18.76,1.765,18.769,12.302,27.297,13.921,1.89,18.521,7.314,5.171,9.412,0,1.119,10.154,4.578,8.746,63.548,8.253,10.965,21.516,4.703,24.815,6.536,10.458,3.794,3.048,0,24.432,4.317,6.463,8.762,14.519,6.353,0,19.393,3.379,6.562,2.938,10.156,12.902,15.009,14.973,4.98,5.512,4.849,10.719,5.245,0,8.912,32.171,11.73,6.635,2.49,5.217,8.913,7.113,16.623,7.548,2.628,11.197,11.319,7.796,15.364,18.441,10.118,28.572,0,0,21.923,8.411,10.119
00-TM1:bin_000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000078,3.675,3.181,0,1.409,3.321,1.261,0,1.978,0,2.799,3.187,0,1.402,2.364,0,0,0,3.072,1.654,0,2.295,1.835,0,1.564,0,0,5.103,0,2.728,1.597,1.532,1.545,0,0,2.452,1.709,0,1.375,1.34,0,0,0,0,0,1.163,0,0,0,0,0,0,1.491,4.169,2.314,2.884,0,1.469,0,2.023,0,0,10.844,3.106,1.6,0,0,1.312,0,0,0,1.575,1.695,1.447,0,0,1.329,0,2.239,6.384,0,0,7.702,0,0
00-TM1:bin_000084,2.153,0,0,1.531,7.445,5.75,0,6.225,0,6.221,6.204,2.552,6.319,0,0,3.364,0,3.399,8.816,0,0,1.855,0,6.15,0,0,7.973,0,6.182,0,0,2.242,2.319,0,1.682,1.816,0,0,0,0,0,1.736,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,12.478,0,12.09,4.462,0,0,5.886,8.967,1.727,0,1.281,1.85,0,8.433,0,1.559,3.179,0,1.707,0,0,2.736,3.827,0,0,0,0,0
00-TM1:bin_000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,1.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM1:bin_000117,0,4.514,2.912,2.194,3.352,3.004,0,5.312,2.641,2.826,2.773,1.937,3.137,3.246,0,1.471,0,5.2,3.208,0,1.844,2.091,0,2.509,0,0,4.62,0,3.032,3.794,2.689,0,1.854,0,6.219,0,3.26,1.746,0,0,4.003,0,2.477,0,3.068,0,0,3.9,2.091,2.094,0,1.812,2.955,2.215,2.663,2.922,4.848,0,3.228,0,0,5.196,2.87,3.456,1.945,0,1.95,4.63,0,0,1.805,0,2.391,1.787,2.246,3.401,4.926,1.855,2.821,0,0,6.849,3.988,2.015
00-TM1:bin_000135,7.478,7.799,4.239,5.335,9.621,6.362,0,7.477,2.783,7.801,7.078,4.444,7.277,5.131,0,5.726,1.907,11.101,8.343,1.963,5.406,4.247,3.532,5.266,0,0,11.05,2.043,9.092,7.009,3.513,4.107,4.514,0,8.093,1.99,4.605,3.877,1.558,0,4.247,3.745,2.224,3.621,4.105,2.898,0,7.578,2.754,2.861,1.459,4.44,6.028,3.873,6.293,3.927,7.852,0,14.94,5.385,0,4.113,9.615,6.907,3.329,0,3.239,7.397,3.178,7.421,2.897,2.141,7.362,3.595,5.837,5.948,7.777,4.262,9.839,0,0,9.684,4.55,3.892
00-TM2:bin_000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000016,2.739,4.518,3.187,4.532,6.103,3.416,0,3.419,2.626,2.711,4.31,1.68,2.669,2.293,0,1.269,1.47,5.947,3.114,0,2.824,1.65,0,2.464,0,0,4.259,1.534,4.591,5.377,2.534,1.756,1.838,1.685,4.995,0,3.504,1.222,1.621,0,2.238,0,0,1.621,5.027,0,0,4.121,2.322,1.884,0,3.51,4.121,3.699,2.392,1.882,3.445,0,4.13,2.982,0,2.983,4.036,4.288,1.397,0,1.201,4.916,1.964,2.829,1.486,0,3.231,2.845,0,3.662,6.684,2.715,3.821,0,0,6.494,3.58,3.069
00-TM2:bin_000034,2.375,0,0,0,2.62,0,0,0,0,4.12,2.165,0,1.51,0,0,2.288,0,0,0,0,0,0,0,1.792,0,0,1.963,0,0,0,0,2.671,0,0,0,0,0,0,0,0,0,2.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.985,0,1.74,3.781,0,0,0,1.806,0,0,0,0,0,4.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000080,9.141,12.521,4.415,25.701,18.591,7.083,0,9.104,3.498,12.023,14.693,3.461,10.021,11.766,0,9.666,1.631,15.866,7.816,3.217,9.333,4.473,4.224,3.789,0,0.619,18.466,2.686,10.891,6.751,4.814,5.579,6.263,2.113,9.496,5.069,5.563,7.732,2.221,0,17.541,2.381,3.329,4.378,4.31,4.661,0,8.061,3.537,5.241,2.588,9.506,5.18,4.042,6.266,4.315,13.417,0,13.011,8.648,0,5.387,12.292,9.578,5.027,2.092,5.246,9.5,3.332,15.926,5.009,3.833,15.806,4.741,4.509,6.374,10.001,5.617,11.432,0,0,12.341,4.561,4.433
00-TM2:bin_000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM2:bin_000116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM3:bin_000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM3:bin_000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-TM3:bin_000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
